title,text
No one in the country has ever built a brand new sports facility and created this kind of development at the same time.,No one in the country has ever built a brand new sports facility and created this kind of development at the same time. an interview
Says Connie Mack was the only member of the Florida delegation that voted against a bill to help NASA.,Says Connie Mack was the only member of the Florida delegation that voted against a bill to help NASA. a debate
The U.S. gun homicide rate is 20 times the combined rate of other western nations.,The U.S. gun homicide rate is 20 times the combined rate of other western nations. a newspaper column.
The United States is the oldest democracy in the world.,The United States is the oldest democracy in the world. a TV interview
Says she oversaw an audit that won the city $2 million in franchise fees.,Says she oversaw an audit that won the city $2 million in franchise fees. a campaign mailer.
Sen. Rubio has the worst vote attendance record of any Florida senator in nearly 50 years.,Sen. Rubio has the worst vote attendance record of any Florida senator in nearly 50 years. a statement
United States of America is twenty-sixth in school performance in the world.,United States of America is twenty-sixth in school performance in the world. a speech on the state Senate floor
"The average person will pay $6,000 more a year under Rep. Paul Ryans Medicare proposal.","The average person will pay $6,000 more a year under Rep. Paul Ryans Medicare proposal. a speech in the House of Representatives"
The University of Wisconsin System budget is the biggest it has ever been.,The University of Wisconsin System budget is the biggest it has ever been. an interview
There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate.,There are still tens of thousands of missing service members from previous and current conflicts that our nation is working to find and repatriate. a statement
Property taxes had increased 70 percent in the previous 10 years.,Property taxes had increased 70 percent in the previous 10 years. a budget speech to the state Legislature
Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine.,"Wild Bill Hickok had his first duel in the town square here. And the family legend is that he is a distant cousin of mine. Springfield, Mo."
Ohio companies export more goods and services globally than 41 other states.,Ohio companies export more goods and services globally than 41 other states. a news conference
More Hispanics have been elected statewide (in Texas) on the Republican ticket than on the Democratic ticket.,More Hispanics have been elected statewide (in Texas) on the Republican ticket than on the Democratic ticket. an email blast.
Richard Nixon released tax returns when he was under audit.,Richard Nixon released tax returns when he was under audit. a debate
Says Texas lawmakers in 2011 ordered school districts to test every student on their respiratory system and weight.,Says Texas lawmakers in 2011 ordered school districts to test every student on their respiratory system and weight. Texas House debate on state budget.
"The HOPE scholarship has helped turn our University System into one of the best in the Southeast, with two institutions ranked in the top 20 of public universities in the country.","The HOPE scholarship has helped turn our University System into one of the best in the Southeast, with two institutions ranked in the top 20 of public universities in the country. an op-ed in The Atlanta Journal-Constitution"
"Says in his years as a Texas legislator, we passed three pay increases for teachers and provided them with health insurance.","Says in his years as a Texas legislator, we passed three pay increases for teachers and provided them with health insurance. a post on his campaign's Facebook page"
"Says since Australia passed tough gun laws, homicides by firearm have declined almost 60 percent.","Says since Australia passed tough gun laws, homicides by firearm have declined almost 60 percent. a Kindle Single essay, 'Guns'"
Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections.,Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections. a press release.
"As secretary of state, (Hillary Clinton) worked hard to get strong sanctions against Irans nuclear program and got Russia and China to support them.","As secretary of state, (Hillary Clinton) worked hard to get strong sanctions against Irans nuclear program and got Russia and China to support them. remarks at the Democratic National Convention in Philadelphia"
The federal government borrows $4 billion every day.,The federal government borrows $4 billion every day. an automated political phone call
"Connecticut has the fifth toughest gun control laws in the country, including an assault weapons ban that bans 35 different weapons.","Connecticut has the fifth toughest gun control laws in the country, including an assault weapons ban that bans 35 different weapons."
Obamas job approval rating is up.,Obamas job approval rating is up. on ABC's This Week
Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties.,Says local Texas chambers of commerce were granted exemptions from paying property taxes on their headquarter properties. a press statement.
"In Florida, its not illegal for an immediate family member of state officials to prosper from legislation supported by a spouse.","In Florida, its not illegal for an immediate family member of state officials to prosper from legislation supported by a spouse. an e-mail regarding Gov. Rick Scott"
"15 years ago, cancer drugs cost an average of $10,000 a year. Now its $10,000 a month.","15 years ago, cancer drugs cost an average of $10,000 a year. Now its $10,000 a month. an episode of HBO's ""Real Time with Bill Maher"""
There are 3 million jobs that go vacant each month in this country.,There are 3 million jobs that go vacant each month in this country. a radio interview
"Since 1990, in inflation-adjusted dollars, per-student funding of the (Florida) state university system from general revenue has dropped by about $4,000.","Since 1990, in inflation-adjusted dollars, per-student funding of the (Florida) state university system from general revenue has dropped by about $4,000. a op-ed in the 'St. Petersburg Times'"
"Romney used to favor gun control, and said he didn't want to go back to Reagan-Bush.","Romney used to favor gun control, and said he didn't want to go back to Reagan-Bush. an ad on the Internet"
"Texas population is projected to double in the next 50 years or so, but our basic amount of water will remain about where it is now.","Texas population is projected to double in the next 50 years or so, but our basic amount of water will remain about where it is now. an answer for the League of Women Voters, Austiin Area, Voters Guide."
"Over the last six months, President Barack Obama has golfed 10 times and held 106 fundraisers, but his jobs council has never met.","Over the last six months, President Barack Obama has golfed 10 times and held 106 fundraisers, but his jobs council has never met. a web video"
"Wisconsins concealed-carry permit rules demand more proof than other states that safety training requirements are met, rendering all existing (training) certificates insufficient as part of the permit application","Wisconsins concealed-carry permit rules demand more proof than other states that safety training requirements are met, rendering all existing (training) certificates insufficient as part of the permit application a website alert"
The city of Atlanta has $56 million in its reserves.,The city of Atlanta has $56 million in its reserves. a speech
"Even though men comprise 49% of the population, they hold 80% of the lawmaking power in the Legislature (144 of 181 seats).","Even though men comprise 49% of the population, they hold 80% of the lawmaking power in the Legislature (144 of 181 seats). a press release"
The United States (is) the largest provider of humanitarian assistance to displaced persons and refugees.,The United States (is) the largest provider of humanitarian assistance to displaced persons and refugees. a joint statement with the president of Turkey.
"Not a single banker, a CEO from Wall Street, anyone from corporate America nobody, (there was) not one arrest of any of these people who brought down the economy in 2008.","Not a single banker, a CEO from Wall Street, anyone from corporate America nobody, (there was) not one arrest of any of these people who brought down the economy in 2008. an interview on ""Democracy Now"""
"Since 2008, we have cut 5,000 positions from Virginia public schools.","Since 2008, we have cut 5,000 positions from Virginia public schools. a news conference."
Bob Barr has changed his position on the Defense of Marriage Act over the years.,Bob Barr has changed his position on the Defense of Marriage Act over the years. a news release
Says 55 percent of council members have come from area where only 10 percent of Austinites live.,Says 55 percent of council members have come from area where only 10 percent of Austinites live. an opinion article in the Austin American-Statesman
The transportation sales tax would cost the average consumer an estimated $112 a year.,The transportation sales tax would cost the average consumer an estimated $112 a year. an op-ed
Says there are half as many students in one Georgia technical college than there were two years ago.,Says there are half as many students in one Georgia technical college than there were two years ago. a meeting
46 percent of women between the age of 16 to 24 despise sexual contact in Japan.,"46 percent of women between the age of 16 to 24 despise sexual contact in Japan. comments on ""The Daily Show"""
"Mitt Romney opposed the gun lobby, even Ronald Reagan.","Mitt Romney opposed the gun lobby, even Ronald Reagan."
Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016.,Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016. a U.S. Senate primary debate on FOX News Sunday
Theres no statistical evidence that a waiting period for handgun purchases reduces violence whatsoever.,Theres no statistical evidence that a waiting period for handgun purchases reduces violence whatsoever. a legislative floor debate
The U.S. Department of Homeland Security warned that the SAVE database is not a foolproof means of verifying (citizenship on) the voter rolls.,The U.S. Department of Homeland Security warned that the SAVE database is not a foolproof means of verifying (citizenship on) the voter rolls. a statement
"The oddest thing is he doesn't want to do for America what he did for Massachusetts. He did mandate health care for Massachusetts, which is HillaryCare, and he doesn't want to do that for America.","The oddest thing is he doesn't want to do for America what he did for Massachusetts. He did mandate health care for Massachusetts, which is HillaryCare, and he doesn't want to do that for America. a Washington Post interview."
Its been 14 years since a president or a vice president or a member of their family has not gone and attended at least an event at the Olympics.,"Its been 14 years since a president or a vice president or a member of their family has not gone and attended at least an event at the Olympics. comments on CNN's ""State of the Union"""
More than 30 cents of every state tax dollar goes to Medicaid.,More than 30 cents of every state tax dollar goes to Medicaid. a presentation to the Reinventing Medicaid Working Group
My Treasury team eliminated a 900-case backlog in the Crime Victim Compensation Program.,My Treasury team eliminated a 900-case backlog in the Crime Victim Compensation Program. a website statement
We have not had unemployment this high for this long since the Great Depression.,"We have not had unemployment this high for this long since the Great Depression. interview on CBS's ""Face the Nation"""
Trade deals threaten Indias role as the pharmacy of the developing world for new HIV medicines.,Trade deals threaten Indias role as the pharmacy of the developing world for new HIV medicines. a press release
"NFL players are living, on average, longer than the average male.","NFL players are living, on average, longer than the average male. comments on ""Fox News Sunday"""
Fifteen out of the 20 most polluted cities in the world are in India and China.,Fifteen out of the 20 most polluted cities in the world are in India and China. a Democratic presidential debate in Las Vegas
"It is just a fact that Hamas, apparently the North American spokesperson, is endorsing Senator Obama.","It is just a fact that Hamas, apparently the North American spokesperson, is endorsing Senator Obama. a media availability in Little Rock, Ark."
Austins the fastest-growing city in the country the last five years.,Austins the fastest-growing city in the country the last five years. a sports column by Kirk Bohls of the Austin American-Statesman
"For what we spend in just one week in Iraq, 800,000 children could get health insurance for an entire year.","For what we spend in just one week in Iraq, 800,000 children could get health insurance for an entire year. a press conference in Tampa"
U.S. Sen. Johnny Isakson has voted for $7 trillion of our national debt!,U.S. Sen. Johnny Isakson has voted for $7 trillion of our national debt! a campaign statement
"Her opponent: zero times a judge, zero rulings, zero experience on the bench.","Her opponent: zero times a judge, zero rulings, zero experience on the bench. a TV ad"
Less than four cents of every health care dollar is spent on prevention and public health.,Less than four cents of every health care dollar is spent on prevention and public health. the Democratic Party platform
"Over the last few decades, the income of the top 1 percent grew by more than 275 percent -- to an average of $1.3 million a year.","Over the last few decades, the income of the top 1 percent grew by more than 275 percent -- to an average of $1.3 million a year. a campaign speech"
Says Texas law requires state agencies to give preference to goods produced and grown in Texas.,Says Texas law requires state agencies to give preference to goods produced and grown in Texas. a press release
"New York is the safest big city in the nation, and our crime reductions have been steeper than any other big citys.","New York is the safest big city in the nation, and our crime reductions have been steeper than any other big citys. an op-ed in the ""Washington Post"""
"Gov. Crist has never wavered in his support of the Second Amendment, the right to bear arms.","Gov. Crist has never wavered in his support of the Second Amendment, the right to bear arms. Crist campaign website, accessed July 5, 2010"
I'm the product of a mixed marriage that would have been illegal in 12 states when I was born.,I'm the product of a mixed marriage that would have been illegal in 12 states when I was born. an interview with theadvocate.com
Says Oregonians for Food and Shelter proudly features board members from Monsanto and Syngenta and the (Oregon) Farm Bureau also receives funding from biotech companies.,Says Oregonians for Food and Shelter proudly features board members from Monsanto and Syngenta and the (Oregon) Farm Bureau also receives funding from biotech companies. an opinion piece for Blue Oregon.
Health care reform will not affect veterans' benefits.,Health care reform will not affect veterans' benefits. in a chain e-mail
BP is setting up claims offices throughout the state.,BP is setting up claims offices throughout the state. an interview with CNN's Candy Crowley.
David Beckhams soccer stadium would get a special tax deal that lets them off the hook for $2 million in taxes every year for 30 years.,David Beckhams soccer stadium would get a special tax deal that lets them off the hook for $2 million in taxes every year for 30 years. a TV ad
"China now owns $1.1 trillion of our debt, our trade deficit last year with them was a quarter of a trillion dollars.","China now owns $1.1 trillion of our debt, our trade deficit last year with them was a quarter of a trillion dollars. an appearance on MSNBC's Hardball with Chris Matthews."
Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia.,Medicaid is the primary source of health insurance for 41.7 percent of Hispanic children in Georgia. newscast
"The Internal Revenue code has ballooned to a 5,600-page, 4 million-word complicated mess that is seven times as long as the Bible with none of the good news.","The Internal Revenue code has ballooned to a 5,600-page, 4 million-word complicated mess that is seven times as long as the Bible with none of the good news. a press release"
A record number of immigrants not from Mexico are being apprehended at the border.,A record number of immigrants not from Mexico are being apprehended at the border. an interview on Fox & Friends
"Under Gov. Scott Walkers proposals, Money is being taken away from workers, and the tax breaks given to major corporations.","Under Gov. Scott Walkers proposals, Money is being taken away from workers, and the tax breaks given to major corporations. a television ad"
"There are close to 900,000 unemployed veterans in America right now.","There are close to 900,000 unemployed veterans in America right now. an online video of an earlier speech"
"There are fewerwars, there are fewerpeople dying in wars now than there have been in quite some time.","There are fewerwars, there are fewerpeople dying in wars now than there have been in quite some time. comments on The Glenn Beck Radio Program"
Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent.,Says the Affordable Care Act has already reduced the number of uninsured in Oregon by 10 percent. a newspaper article.
The post-Soviet industrial meltdown is responsible for most of the progress in reducing carbon emissions that Europe is able to claim.,The post-Soviet industrial meltdown is responsible for most of the progress in reducing carbon emissions that Europe is able to claim. a Washington Post column
"Texas has installed more wind power than any other state, and all but four countries.","Texas has installed more wind power than any other state, and all but four countries. a press release"
Says Texas lawmakers last year expanded public educations share of state spending.,Says Texas lawmakers last year expanded public educations share of state spending. a breakfast at the Texas Tribune Festival.
A gallon (of gasoline) delivered to the front lines for our troops in Afghanistan cost more than $400.,A gallon (of gasoline) delivered to the front lines for our troops in Afghanistan cost more than $400. an article in Politico
Says Milken Institute rated San Antonio as nations top-performing local economy.,Says Milken Institute rated San Antonio as nations top-performing local economy. keynote address at Democratic National Convention.
A private company building a natural gas pipeline into Florida is being forced to spend months under the review of six federal agencies.,A private company building a natural gas pipeline into Florida is being forced to spend months under the review of six federal agencies. his book ‘American Dreams’
"Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags.","Twelve percent of the garbage collected in those SOLV cleanups, by volume, is plastic bags. a legislative hearing"
Sherrod Browns approval rating has plummeted to 38 percent among Ohio voters in a poll by a Democratic pollster.,Sherrod Browns approval rating has plummeted to 38 percent among Ohio voters in a poll by a Democratic pollster. a fundraising email
Oil companies are able to sell oil that costs no more to produce today than it did one year ago.,Oil companies are able to sell oil that costs no more to produce today than it did one year ago. a speech on the Senate floor
"Currently, we're at 36 percent of our children born out of wedlock.","Currently, we're at 36 percent of our children born out of wedlock. a debate in Durham, N.H."
"60 percent of the jobs lost in the 2008 recession were living-wage jobs. Of the jobs weve gotten back, only 40 percent are living-wage.","60 percent of the jobs lost in the 2008 recession were living-wage jobs. Of the jobs weve gotten back, only 40 percent are living-wage. a talk to the Human Services Coalition of Oregon"
"As a state senator in Illinois, Obama made sure women got equal pay for equal work.","As a state senator in Illinois, Obama made sure women got equal pay for equal work. her address at the Democratic National Convention."
Says Mike Enzi is getting about 84 percent of his campaign funds from Washington-based PACs. Thats more than any senator of either party.,"Says Mike Enzi is getting about 84 percent of his campaign funds from Washington-based PACs. Thats more than any senator of either party. an interview on ""This Week"""
"Austin is number one in Texas in startups, venture capital and patents.","Austin is number one in Texas in startups, venture capital and patents. speaking against Proposition 1 on Austin's May 7, 2016 ballot"
"In some communities, for $10,000 worth of (PIP) coverage its $1,500 a year.","In some communities, for $10,000 worth of (PIP) coverage its $1,500 a year. an interview with WTSP"
Theyre saying that 40 percent of the traffic that goes over [the Sakonnet River Bridge is from] out of state.,Theyre saying that 40 percent of the traffic that goes over [the Sakonnet River Bridge is from] out of state. a radio interview
(Stimulus money) went to critically important projects like studying ants in Africa.,(Stimulus money) went to critically important projects like studying ants in Africa. a TV ad
There used to be 16 workers for every one person on Social Security. ... Now its three.,There used to be 16 workers for every one person on Social Security. ... Now its three. a meeting with The Atlanta Journal-Constitution editorial board
"Certainly were going to be the most restrictive state in the land in terms of who can get medical marijuana, how it will be prescribed and how it will be achieved in terms of moving it into the marketplace.","Certainly were going to be the most restrictive state in the land in terms of who can get medical marijuana, how it will be prescribed and how it will be achieved in terms of moving it into the marketplace. in a NJToday interview"
"Says 3,000 Americans died of gunfire between the time of the Ebola scare in Dallas and the midterm elections.","Says 3,000 Americans died of gunfire between the time of the Ebola scare in Dallas and the midterm elections. the Sunday comics"
Obama held one of the first meetings of his political career in Bill Ayers's home. And they've worked together on various projects in Chicago.,"Obama held one of the first meetings of his political career in Bill Ayers's home. And they've worked together on various projects in Chicago. Clearwater, Fla."
Says TriMet now spends $1.63 in benefits for every $1.00 spent on wages.,Says TriMet now spends $1.63 in benefits for every $1.00 spent on wages. a blog post.
"Were making more than ever off oil and gas right now, but its no secret that oil production in Texas peaked in the 1970s.","Were making more than ever off oil and gas right now, but its no secret that oil production in Texas peaked in the 1970s. a newspaper column"
"Almost every poll has shown that Sanders vs. Trump does a lot better than Clinton vs. Trump and, thats true nationally.","Almost every poll has shown that Sanders vs. Trump does a lot better than Clinton vs. Trump and, thats true nationally. a Democratic presidential debate in Flint, Mich."
Im the only governor in America ... who signed a law that says there needs to be an independent investigation any time theres a death of someone in police custody.,"Im the only governor in America ... who signed a law that says there needs to be an independent investigation any time theres a death of someone in police custody. an interview on CNN's ""State of the Union"""
"Says Ron Johnson opposes entirely a federal minimum wage, except perhaps for guest workers.","Says Ron Johnson opposes entirely a federal minimum wage, except perhaps for guest workers. a speech"
Says Marco Rubio opposes abortioneven in the case of rape and incest.,"Says Marco Rubio opposes abortioneven in the case of rape and incest. comments on ABC's ""This Week"""
Says Donald Trump has bankrupt four separate businesses.,Says Donald Trump has bankrupt four separate businesses. a TV interview.
"Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already.","Due to Obamacare, Arkansas has covered almost 14 percent of its uninsured already. a speech in Boston"
"According to the Congressional Budget Office, repealing Obamacare would increase the budget deficit.","According to the Congressional Budget Office, repealing Obamacare would increase the budget deficit. a press release"
Today New Mexico (has) the sixth-fastest growing economy.,"Today New Mexico (has) the sixth-fastest growing economy. a debate at Dartmouth College in Hanover, N.H."
SaysLoretta Lynchs nomination has been now sitting there longer than the previous seven attorney general nominees combined.,SaysLoretta Lynchs nomination has been now sitting there longer than the previous seven attorney general nominees combined. a press conference
"Taxpayer money will provide iPod Touch devices to high school students in Utah, BlackBerry smart phones to smokers who kick the habit and funding for a study of exotic ants in East Africa.","Taxpayer money will provide iPod Touch devices to high school students in Utah, BlackBerry smart phones to smokers who kick the habit and funding for a study of exotic ants in East Africa. a press release"
Says over 90 percent of Travis Countys eligible residents have registered to vote.,Says over 90 percent of Travis Countys eligible residents have registered to vote. a press conference
"Says Mitt Romney has said we dont need more firemen, more policemen, more teachers.","Says Mitt Romney has said we dont need more firemen, more policemen, more teachers. a press release."
"In the African-American community today, 68 percent of kids born are born out of wedlock.","In the African-American community today, 68 percent of kids born are born out of wedlock. St. Petersburg, Fla."
Says a drug test can be performed for just $4 or $5.,Says a drug test can be performed for just $4 or $5. interview with Knoxville News Sentinel's Tom Humphrey.
"Oregon House Republicans jobs plan could generate more than 50,000 jobs over five years.","Oregon House Republicans jobs plan could generate more than 50,000 jobs over five years. a news release"
More than 80 percent of Americans believe we need to have universal background checks.,More than 80 percent of Americans believe we need to have universal background checks. a speech
We have cut our deficits by almost three-quarters.,We have cut our deficits by almost three-quarters. the State of the Union address
More children die in agricultural jobs than in any other industry.,More children die in agricultural jobs than in any other industry. a speech
Assaults on Wisconsin law enforcement officers are up 224 percent statewide since 2005,Assaults on Wisconsin law enforcement officers are up 224 percent statewide since 2005 a press release
My wife is going to be the first Hispanic first lady in the history of Texas.,My wife is going to be the first Hispanic first lady in the history of Texas. an interview on Meet the Press
Eliminating earmarks does not reduce spending.,Eliminating earmarks does not reduce spending. a prepared statement
Half of all NC legislative candidates are unopposed because of gerrymandering.,Half of all NC legislative candidates are unopposed because of gerrymandering. an online video ad
Raising the minimum wage to $10.10 an hour will destroy between half a million and one million jobs.,Raising the minimum wage to $10.10 an hour will destroy between half a million and one million jobs. a debate
"Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists.","Ten years ago, John McCain offered a bill that said he would ban a candidate from paying registered lobbyists. Tampa, Fla."
"Says if current trends continue, by 2040, one out of three Texas workers will not have a high school diploma.","Says if current trends continue, by 2040, one out of three Texas workers will not have a high school diploma. an opinion article in the Houston Chronicle."
Says tenure still exists but its been overhauled for teachers in New Jersey.,Says tenure still exists but its been overhauled for teachers in New Jersey. an interview on WNYC’s The Brian Lehrer Show
Says 77 percent of Portlands students finish elementary school without taking even one art class.,Says 77 percent of Portlands students finish elementary school without taking even one art class. a tweet
Florida ranks 45th in the nation for tuition.,Florida ranks 45th in the nation for tuition. a statement
Then-Sen. Barack Obama refused to raise the debt ceiling because he said President Bush had failed in leadership.,Then-Sen. Barack Obama refused to raise the debt ceiling because he said President Bush had failed in leadership. a debate in New Hampshire
"In Rhode Island, 28 percent of adults released from state prisons are re-incarcerated within a year.","In Rhode Island, 28 percent of adults released from state prisons are re-incarcerated within a year. a video posted on YouTube"
"When John Kasich became governor of Ohio, there was an $8 billion budget deficit and now theres a $2 billion surplus.","When John Kasich became governor of Ohio, there was an $8 billion budget deficit and now theres a $2 billion surplus. an endorsement speech in Columbus, Ohio."
"A request for ""an increase in troops sat on desks in this White House (during the presidency of George W. Bush), including the vice president's, for more than eight months, a resource request filled by President Obama in March.""","A request for ""an increase in troops sat on desks in this White House (during the presidency of George W. Bush), including the vice president's, for more than eight months, a resource request filled by President Obama in March."" the daily White House press conference"
We have the highest per-pupil cost in the country.,We have the highest per-pupil cost in the country. a story in The Star-Ledger
"In Texas, there are 668 Democratic Hispanic elected officials to the 60 in the Republican Party.","In Texas, there are 668 Democratic Hispanic elected officials to the 60 in the Republican Party. a quoted comment."
Hitler didnt want unions. Stalin didnt want unions. Mubarak didnt want independent unions. These autocrats in history dont want independent unions.,Hitler didnt want unions. Stalin didnt want unions. Mubarak didnt want independent unions. These autocrats in history dont want independent unions. a speech in the Senate
The problem with invasive species today in the Great Lakes isnt ballast water.,The problem with invasive species today in the Great Lakes isnt ballast water. a speech in the House of Representatives
Our state has no major rivers to produce big hydropower.,Our state has no major rivers to produce big hydropower. an opinion piece in a trade magazine
Kansas has not elected somebody other than a Republican (to the U.S. Senate) since before The Wizard of Oz hit the movie theaters.,"Kansas has not elected somebody other than a Republican (to the U.S. Senate) since before The Wizard of Oz hit the movie theaters. comments on ABC's ""This Week"""
"For the first time in 35 years, we have more businesses dying than we do starting.","For the first time in 35 years, we have more businesses dying than we do starting. a speech in Orlando, Fla."
The UK has an unarmed police force and a firearm fatality rate that is 40 times lower per capita than in the U.S.,The UK has an unarmed police force and a firearm fatality rate that is 40 times lower per capita than in the U.S. a web commentary
"Say that under state law, systems development charges can only be spent on capital investment.","Say that under state law, systems development charges can only be spent on capital investment. a debate"
Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers. a debate
"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin dont have to pay any taxes on their income for two years.","Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin dont have to pay any taxes on their income for two years. remarks"
"I went to the Olympics that was out of balance, and we got it on balance.","I went to the Olympics that was out of balance, and we got it on balance. the third presidential debate in Boca Raton, Fla."
"As Jim Doyles Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin and had laid off 800 workers.","As Jim Doyles Commerce secretary, Mary Burke spent $12.5 million dollars to buy a vacant lot for a company that said it had no plans to create jobs in Wisconsin and had laid off 800 workers. a campaign TV ad"
"There is great disparity, tremendous disparity, in the (capital) funding on a per-student basis between our traditional public schools and our charter public schools.","There is great disparity, tremendous disparity, in the (capital) funding on a per-student basis between our traditional public schools and our charter public schools. a House Appropriations Committee meeting"
(I) helped to invent a system that saved over a billion dollars on welfare.,(I) helped to invent a system that saved over a billion dollars on welfare. a TV and Internet commercial
There are more words in the IRS code than there are in the Bible.,"There are more words in the IRS code than there are in the Bible. the Republican presidential debate in Milwaukee, Wis."
Says Mitt Romney raised business taxes 20 percent in Massachusetts.,Says Mitt Romney raised business taxes 20 percent in Massachusetts. an Iowa TV ad.
"Says with the ongoing economic downturn, child abuse is on the rise.","Says with the ongoing economic downturn, child abuse is on the rise. a press release"
Most voters prefer zombies to the current U.S. Congress.,Most voters prefer zombies to the current U.S. Congress. a press release
"Six of the nations 10 wealthiest counties, according to median income, are in and around the Washington, D.C. area.","Six of the nations 10 wealthiest counties, according to median income, are in and around the Washington, D.C. area. a speech"
Obama promised to cut the deficit by half by the end of his first term but he hasnt even come close.,Obama promised to cut the deficit by half by the end of his first term but he hasnt even come close. a TV ad.
The Bush-era tax cuts failed to increase employment and work-force participation fell in 2001 and has never returned to the record level set in 2000.,The Bush-era tax cuts failed to increase employment and work-force participation fell in 2001 and has never returned to the record level set in 2000. a news release.
Were borrowing 40 cents of every dollar we spend.,"Were borrowing 40 cents of every dollar we spend. an interview on ""This Week with Christiane Amanpour."""
Says Delta Air Lines has once again broken a promise they made to me and to the people of Memphis.,Says Delta Air Lines has once again broken a promise they made to me and to the people of Memphis. a press release.
"Seven of Americas 10 wealthiest counties are in the Washington, D.C., area.","Seven of Americas 10 wealthiest counties are in the Washington, D.C., area. an interview on Fox News Sunday"
Refugees are subject to more rigorous screening than the average tourist in the U.S.,Refugees are subject to more rigorous screening than the average tourist in the U.S. a speech to the Leader's Summit on Refugees
"Water transportation is the most fuel efficient, least polluting, safest, and least expensive means of moving cargo.","Water transportation is the most fuel efficient, least polluting, safest, and least expensive means of moving cargo. a committee hearing in the House of Representatives"
Says adding toll lanes on I-95 in Broward County improved rush-hour traffic for non-toll lanes from 25 mph to 45 mph.,Says adding toll lanes on I-95 in Broward County improved rush-hour traffic for non-toll lanes from 25 mph to 45 mph. a radio show interview
Says Health and Human Services Secretary Kathleen Sebelius told insurance companies they couldnt inform their policyholders of what they thought the impact of Obamacare would be on them.,"Says Health and Human Services Secretary Kathleen Sebelius told insurance companies they couldnt inform their policyholders of what they thought the impact of Obamacare would be on them. an interview on ""Meet the Press"""
"When total Sandy spending is added up, its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department.","When total Sandy spending is added up, its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department. a guest commentary"
In 1968 the average corporate CEO made 20 times the average workers pay. Today that multiple is about 350.,In 1968 the average corporate CEO made 20 times the average workers pay. Today that multiple is about 350. a speech.
Says About 7 in 10 of Oregons inmates are in prison for violent crimes and serious sex offenses.,Says About 7 in 10 of Oregons inmates are in prison for violent crimes and serious sex offenses. a press release
"Senate Majority Leader Harry Reid ""said, quote, 'I can't stand John McCain.' ""","Senate Majority Leader Harry Reid ""said, quote, 'I can't stand John McCain.' "" a speech at the Republican National Convention"
Governor Carcieri has not been campaigning with me.,Governor Carcieri has not been campaigning with me. a Providence Journal-WPRI-12 debate
"Crist sent his ""top policy staffer to the House Committee to testify in support of the proposal,"" then vetoed the bill.","Crist sent his ""top policy staffer to the House Committee to testify in support of the proposal,"" then vetoed the bill. a press release."
Forty-three million Americans are on food stamps.,Forty-three million Americans are on food stamps. the 2016 Republican National Convention
"Buono voted 154 times to raise our taxes -- like the sales tax, the income tax, health care taxes, even small business taxes.","Buono voted 154 times to raise our taxes -- like the sales tax, the income tax, health care taxes, even small business taxes. a gubernatorial campaign television ad"
Says Donald Trump games the U.S. visa system so he can hire temporary foreign workers at low wages.,Says Donald Trump games the U.S. visa system so he can hire temporary foreign workers at low wages. a speech at the Democratic convention
"From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent.","From 1972 until 2011, the number of EPA employees increased by 107 percent while the number of total federal personnel decreased by 15 percent. congressional testimony."
We got back every dime used to rescue the banks.,"We got back every dime used to rescue the banks. a campaign speech in Manchester, N.H."
"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""","A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill."" an interview on ""The NewsHour"""
Wayne Powell has a stated position of having no objection to taking `In God We Trust off of U.S. currency.,Wayne Powell has a stated position of having no objection to taking `In God We Trust off of U.S. currency. an email.
"Police officers in this state have that right, to check the immigration status of people they arrest.","Police officers in this state have that right, to check the immigration status of people they arrest. televised candidates' debate"
Twenty-five percent of our kids in foster care are there because their parents are involved in drugs.,"Twenty-five percent of our kids in foster care are there because their parents are involved in drugs. an interview on ABC's ""This Week"""
