title,text
Obamacare provision will allow forcedhome inspections by government agents.,Obamacare provision will allow forcedhome inspections by government agents. blog posts
"Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.","Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism. the State of the Union Address"
On the Cuba embargo,"On the Cuba embargo an interview on HBO's ""Real Time"""
Says Democratic Party created Planned Parenthood,Says Democratic Party created Planned Parenthood an interview.
"In the health care bill, were now offering insurance for dogs.","In the health care bill, were now offering insurance for dogs. his radio program"
"Says Ron Saunders made the choice to stand with Rick Scott on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.","Says Ron Saunders made the choice to stand with Rick Scott on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy. a mailer"
"Barack Obama has ""pledged to reduce the size of the military.""","Barack Obama has ""pledged to reduce the size of the military."" his book <i>The Obama Nation</i>."
Fidel Castro endorses Obama.,Fidel Castro endorses Obama. an e-mail.
There is no statistical evidence that bail bonds increase the likelihood of those awaiting trial returning to court for their scheduled hearings.,There is no statistical evidence that bail bonds increase the likelihood of those awaiting trial returning to court for their scheduled hearings. an op-ed article
A major part of the climate change bill sponsored by Sens. John Kerry and Joe Lieberman was essentially written by BP.,A major part of the climate change bill sponsored by Sens. John Kerry and Joe Lieberman was essentially written by BP. a Senate floor speech
"Ohios credit rating is as high as you can get, AA+.","Ohios credit rating is as high as you can get, AA+. comments on Fox News"
"Says every day of a special session costs taxpayers $40,000.","Says every day of a special session costs taxpayers $40,000. an opinion article"
We've excluded lobbyists from policymaking jobs.,We've excluded lobbyists from policymaking jobs. his State of the Union address
Says George Flinn has been a no show at scheduled forums.,Says George Flinn has been a no show at scheduled forums. in a press release calling for debates.
"I supported (the surge), I argued for it. I'm the only one on this stage that did.","I supported (the surge), I argued for it. I'm the only one on this stage that did. a debate in Myrtle Beach, S.C."
"In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined.","In the past two years, Democrats have spent more money than this country has spent in the last 200 years combined. an interview on Comedy Central's Daily Show with Jon Stewart"
A new poll shows 62 percent support the president's plan to reform health care. That means ... letting you choose between keeping the private insurance you have and a public health insurance plan.,A new poll shows 62 percent support the president's plan to reform health care. That means ... letting you choose between keeping the private insurance you have and a public health insurance plan. an Internet ad.
Wisconsin is on pace to double the number of layoffs this year.,Wisconsin is on pace to double the number of layoffs this year. a news conference
Says John McCain has done nothing to help the vets.,Says John McCain has done nothing to help the vets. comments on ABC's This Week.
"When asked by a reporter whether hes at the center of a criminal scheme to violate campaign laws, Gov. Scott Walker nodded yes.","When asked by a reporter whether hes at the center of a criminal scheme to violate campaign laws, Gov. Scott Walker nodded yes. a web video"
Denali is the Kenyan word for black power.,Denali is the Kenyan word for black power. an image shared on Facebook
"Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps.","Says 57 percent of federal spending goes to the military and just 1 percent goes to food and agriculture, including food stamps. a meme on social media"
Unfortunately we have documented instances where people defecated in the (Statehouse) building.,Unfortunately we have documented instances where people defecated in the (Statehouse) building. interviews with reporters
Ronald Reagan faced an even worse recession than the current one.,"Ronald Reagan faced an even worse recession than the current one. her book, Going Rogue"
The number of illegal immigrants could be 3 million. It could be 30 million.,"The number of illegal immigrants could be 3 million. It could be 30 million. a speech in Phoenix, Ariz."
Says Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme.,Says Charlie Crist is embroiled in a fraud case for steering taxpayer money to a de facto Ponzi scheme. a TV ad
Its been since 1888 that a Senate of a different party than the president in the White House confirmed a Supreme Court nominee.,Its been since 1888 that a Senate of a different party than the president in the White House confirmed a Supreme Court nominee. a talk show
"Under Rosemary Lehmberg, the Travis County D.A.s office convened the grand jury that indicted Rick Perry.","Under Rosemary Lehmberg, the Travis County D.A.s office convened the grand jury that indicted Rick Perry. a commentary"
Says he won the second debate with Hillary Clinton in a landslide in every poll.,Says he won the second debate with Hillary Clinton in a landslide in every poll. a tweet
"A proposed tax to fund transportation projects would spend $90,000 to take a single vehicle off the road during the morning and afternoon commute.","A proposed tax to fund transportation projects would spend $90,000 to take a single vehicle off the road during the morning and afternoon commute. a forum hosted by The Atlanta Journal-Constitution"
When undocumented children are picked up at the border and told to appear later in court ... 90 percent do not then show up.,"When undocumented children are picked up at the border and told to appear later in court ... 90 percent do not then show up. an interview on the PBS ""News Hour"""
ACORN will be a paid partner with the Census Bureau and they will be in charge of going door-to-door and collecting data from the American public.,ACORN will be a paid partner with the Census Bureau and they will be in charge of going door-to-door and collecting data from the American public. an interview with the Washington Times.
Sixty percent of the Hispanics support the Arizona immigration law,Sixty percent of the Hispanics support the Arizona immigration law a CNN interview
I did not play any role in bringing the company to RI as did others in government. I was tasked with handling the legislation affecting the company by my superiors.,I did not play any role in bringing the company to RI as did others in government. I was tasked with handling the legislation affecting the company by my superiors. a statement
The tax cut deal is giving $700 billion to millionaires and billionaires.,The tax cut deal is giving $700 billion to millionaires and billionaires. a CNN interview
A strong bipartisan majority in the House of Representatives voted to defund Obamacare.,A strong bipartisan majority in the House of Representatives voted to defund Obamacare. a news release
What the facts say is ...the best scenario for kids is a loving mom and dad.,"What the facts say is ...the best scenario for kids is a loving mom and dad. comments on ""Meet the Press"""
Says Mark Neumann = Nancy Pelosi,Says Mark Neumann = Nancy Pelosi campaign TV and radio ads
Rebuilding three high schools will benefit 40 percent of Portland Public School students.,Rebuilding three high schools will benefit 40 percent of Portland Public School students. a press briefing
On banning earmarks.,On banning earmarks. Senate floor votes
A judges order means theres a Constitution exemption zone if you live within 100 miles of the United States border.,A judges order means theres a Constitution exemption zone if you live within 100 miles of the United States border. a Facebook post
"President Obama, Sen. Harry Reid and Rep. Nancy Pelosi passed a $1.2 trillion stimulus bill.","President Obama, Sen. Harry Reid and Rep. Nancy Pelosi passed a $1.2 trillion stimulus bill."
Says people in Africa literally walk two and three hundred miles in order to vote.,Says people in Africa literally walk two and three hundred miles in order to vote. comments made on the Senate floor.
Half of children struck by cars near schools are hit by parents driving children to school.,Half of children struck by cars near schools are hit by parents driving children to school. a mailer
"Says Donald Trump said of women, And you can tell them to go f--- themselves.","Says Donald Trump said of women, And you can tell them to go f--- themselves. a television ad"
"The Taliban has been there for years and years, I mean, hundreds of thousands of years.","The Taliban has been there for years and years, I mean, hundreds of thousands of years. a debate"
"(Barack Obama) says hes going to reduce the long-term debt and deficit by $4 trillion, doesnt say how hes going to do it.","(Barack Obama) says hes going to reduce the long-term debt and deficit by $4 trillion, doesnt say how hes going to do it. an interview on NBC’s “Meet The Press”"
Birth control pioneer Margaret Sanger wasan active participant in the Ku Klux Klan.,Birth control pioneer Margaret Sanger wasan active participant in the Ku Klux Klan. a Facebook post
U.S. Rep. Lloyd Doggett is the most liberal man in the United States Congress.,U.S. Rep. Lloyd Doggett is the most liberal man in the United States Congress. a speech
"Says state Senate President Stephen Sweeney gave us the nations highest income tax rates, driving out jobs.","Says state Senate President Stephen Sweeney gave us the nations highest income tax rates, driving out jobs. a television ad posted on YouTube"
President Obama has the lowest public approval ratings of any president in modern times.,President Obama has the lowest public approval ratings of any president in modern times. a Republican presidential debate in Orlando
On an income cap for recipients of the popular HOPE scholarship,On an income cap for recipients of the popular HOPE scholarship forum
"John Holdren, director of the White House Office of Science and Technology Policy, has proposed forcing abortions and putting sterilants in the drinking water to control population.","John Holdren, director of the White House Office of Science and Technology Policy, has proposed forcing abortions and putting sterilants in the drinking water to control population. his TV program"
Many of the founding fathers were very actively involved in cockfighting.,Many of the founding fathers were very actively involved in cockfighting. a radio interview
Says state Sen. Sheila Harsdorf wants to eliminate Medicare as we know it.,Says state Sen. Sheila Harsdorf wants to eliminate Medicare as we know it. a campaign flier
I can tell you that the enhanced interrogation techniques that have since been banned by this administration specifically waterboarding work.,I can tell you that the enhanced interrogation techniques that have since been banned by this administration specifically waterboarding work. a newspaper interview
Virginia has made no progress on jobs since Bob McDonnell took office.,Virginia has made no progress on jobs since Bob McDonnell took office. a web video
The Iraq Study Group reported that (Saddam Hussein) had designs on reviving his nuclear program.,"The Iraq Study Group reported that (Saddam Hussein) had designs on reviving his nuclear program. a debate in Dearborn, Mich."
On whether global warming is man-made.,"On whether global warming is man-made. Fairbanks, Alaska"
Says Hillary Clinton has donated every cent shes ever earned from speaking fees to charity.,Says Hillary Clinton has donated every cent shes ever earned from speaking fees to charity. a post on Facebook
Charlottes anti-discrimination ordinance would have opened all bathrooms to all sexes at all times if it hadnt been overturned.,Charlottes anti-discrimination ordinance would have opened all bathrooms to all sexes at all times if it hadnt been overturned. a tweet
On pay for fired Milwaukee police officers,On pay for fired Milwaukee police officers an interview
Says CNN reported Ben Carson was taking a break from campaigning and the Cruz campaign forwarded that news to our volunteers.,Says CNN reported Ben Carson was taking a break from campaigning and the Cruz campaign forwarded that news to our volunteers. the New Hampshire GOP debate
"Says President Barack Obama told a room of students, Children, every time I clap my hands together, a child in America dies from gun violence, and then a child told him he could solve the problem by not clapping any more.","Says President Barack Obama told a room of students, Children, every time I clap my hands together, a child in America dies from gun violence, and then a child told him he could solve the problem by not clapping any more. a chain email"
NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming.,"NASA scientists fudged the numbers to make 1998 the hottest year to overstate the extent of global warming. a broadcast of ""Fox and Friends."""
There is no record of congresswoman Betty Sutton ... ever holding a single in-person town hall meeting open to the general public.,There is no record of congresswoman Betty Sutton ... ever holding a single in-person town hall meeting open to the general public. a news release
On the Bush tax cuts.,On the Bush tax cuts. flip-o-meter
This would be the largest casino in the United States.,This would be the largest casino in the United States. a campaign press event
"In rural Virginia, Sen. Warner ran 8-10 points ahead of a traditional Democrat -- ahead of Senator Kaine, ahead of Governor McAuliffe.","In rural Virginia, Sen. Warner ran 8-10 points ahead of a traditional Democrat -- ahead of Senator Kaine, ahead of Governor McAuliffe. a forum"
I can tell you with certainty (capandtrade)would have a devastating impact on our economy.,I can tell you with certainty (capandtrade)would have a devastating impact on our economy. an interview on CBS' Face the Nation
Mitt Romney left Massachusetts $1 billion in debt.,Mitt Romney left Massachusetts $1 billion in debt. a campaign ad
The fact is the Clinton Foundation has got about 80 percent in overhead and 20 percent of the money is actually getting into the places it should.,"The fact is the Clinton Foundation has got about 80 percent in overhead and 20 percent of the money is actually getting into the places it should. comments on ""The Mike Gallagher Show"""
"Gov. Romney himself, with 28 other Republican governors, supported policies that would have eliminated the time limits in the welfare reform law and allowed people to stay on welfare forever.","Gov. Romney himself, with 28 other Republican governors, supported policies that would have eliminated the time limits in the welfare reform law and allowed people to stay on welfare forever. a press White House press briefing"
"Under Lt. Gov. Lee Fisher, Ohio is 44th in the country in terms of getting money actually into worker retraining.","Under Lt. Gov. Lee Fisher, Ohio is 44th in the country in terms of getting money actually into worker retraining. a debate"
"Im well aware that medical marijuana is a recognized, medical, viable treatment for this sort of [pancreas] pain condition.","Im well aware that medical marijuana is a recognized, medical, viable treatment for this sort of [pancreas] pain condition. a speech on the House floor"
Says Rick Perry recently said he wanted another (Texas) business tax.,Says Rick Perry recently said he wanted another (Texas) business tax. a debate.
"Right now, an employer has more of a chance of getting hit by lightning than be prosecuted for hiring an undocumented worker. That has to change.","Right now, an employer has more of a chance of getting hit by lightning than be prosecuted for hiring an undocumented worker. That has to change. Las Vegas"
Wisconsin dropped from second in the country to 41st among states where more than half the students took the ACT exam.,Wisconsin dropped from second in the country to 41st among states where more than half the students took the ACT exam. a news release
"Says At age 76 when you most need it, you are not eligible for cancer treatment under Affordable Care Act.","Says At age 76 when you most need it, you are not eligible for cancer treatment under Affordable Care Act. a chain email"
Says an Obama administration policy prohibits people who work with at-risk youth from promoting marriage as a way to avoid poverty.,Says an Obama administration policy prohibits people who work with at-risk youth from promoting marriage as a way to avoid poverty. a debate in South Carolina
Loranne Ausley voted six times to tax your savings.,Loranne Ausley voted six times to tax your savings. statements on the party's website.
Four state Assembly Democrats scored a death blow to northeast Wisconsins economy by killing hundreds of jobs at a potential Bass Pro Shops near Green Bay.,Four state Assembly Democrats scored a death blow to northeast Wisconsins economy by killing hundreds of jobs at a potential Bass Pro Shops near Green Bay. a news release
"The percentage of black children born without a father in the home has risen from 7 percent in 1964 to 73 percent today, due to changes from President Lyndon Johnsons Great Society.","The percentage of black children born without a father in the home has risen from 7 percent in 1964 to 73 percent today, due to changes from President Lyndon Johnsons Great Society. a meme on the Internet"
ACORN could get up to $8.5 billion more tax dollars despite being under investigation for voter registration fraud in a dozen states.,ACORN could get up to $8.5 billion more tax dollars despite being under investigation for voter registration fraud in a dozen states. a press release
"The Obama administration leaked information, deliberately or otherwise, that led to the identification of the Pakistani doctor that helped us in achieving our goals and killing bin Laden.","The Obama administration leaked information, deliberately or otherwise, that led to the identification of the Pakistani doctor that helped us in achieving our goals and killing bin Laden. a web video"
Says President Barack Obama spent nearly a trillion dollars on make-work government jobs.,Says President Barack Obama spent nearly a trillion dollars on make-work government jobs. a response to the State of the Union address
Says If you compare the Portland Metro area to the CDCs statewide cavity rates ... the Portland Metro area would actually rank as having the 15th lowest cavity rate in the U.S.,Says If you compare the Portland Metro area to the CDCs statewide cavity rates ... the Portland Metro area would actually rank as having the 15th lowest cavity rate in the U.S. a campaign flier
Says Republican Rep. Charlie Dent wants to kick the Freedom Caucus out of the Republican conference for voting our conscience.,"Says Republican Rep. Charlie Dent wants to kick the Freedom Caucus out of the Republican conference for voting our conscience. comments on ""Meet the Press"""
"He was offered medical care for his injuries if he would give up military information in return. John McCain said, 'No.'","He was offered medical care for his injuries if he would give up military information in return. John McCain said, 'No.' a speech at the Republican National Convention"
Obamacare ... will kill jobs across America.,Obamacare ... will kill jobs across America. a television ad
"If you and I fail to defund ObamaCare now, some 16,000 new IRS agents will be begin prying into our private medical records, eyeing each and every one of our treatments and prescriptions for violations.","If you and I fail to defund ObamaCare now, some 16,000 new IRS agents will be begin prying into our private medical records, eyeing each and every one of our treatments and prescriptions for violations. a direct mail letter"
"Says his bill, HB 97, would prevent the use of taxpayer dollars on abortions.","Says his bill, HB 97, would prevent the use of taxpayer dollars on abortions. comments before a House subcommittee"
Federal health care reforms amounted to the government takeover of health care.,Federal health care reforms amounted to the government takeover of health care. a television ad
"When he worked for ATT, he ""was responsible for large parts in a $5 billion organization.""","When he worked for ATT, he ""was responsible for large parts in a $5 billion organization."""
Mitch McConnell voted with Harry Reid to infringe on our gun rights.,Mitch McConnell voted with Harry Reid to infringe on our gun rights. a television ad
"Of the roughly 15 percent of Americans who dont have health insurance, half of them made more than $50,000 a year.","Of the roughly 15 percent of Americans who dont have health insurance, half of them made more than $50,000 a year. an interview on Comedy Central's ""The Daily Show"""
Says House Democrats voted to use your tax dollars for abortions by voting against bill defunding Planned Parenthood.,Says House Democrats voted to use your tax dollars for abortions by voting against bill defunding Planned Parenthood. a mailer sent for a state legislative campaign.
"McCain ""has opposed stem cell research.""","McCain ""has opposed stem cell research."" a radio ad"
"The EPA wants to hire 230,000 new government regulators that will cost the taxpayer $21 billion.","The EPA wants to hire 230,000 new government regulators that will cost the taxpayer $21 billion. a TV interview"
"If the Trans-Pacific Partnership is fast-tracked through the Senate, it wont receive a committee assignment and the consideration will include no debate.","If the Trans-Pacific Partnership is fast-tracked through the Senate, it wont receive a committee assignment and the consideration will include no debate. a chain email"
The Cleveland police has issued a stand down order to officers.,The Cleveland police has issued a stand down order to officers. his blog
Victory! Republicans by 2 to 1 vote to endorse Mark Neumann on first ballot at GOP convention.,Victory! Republicans by 2 to 1 vote to endorse Mark Neumann on first ballot at GOP convention. a website alert
"All four on Mount Rushmore, they were all independents at one critical point in their career.","All four on Mount Rushmore, they were all independents at one critical point in their career. a campaign forum"
We didnt go out asking people to join the stand your ground task force.,We didnt go out asking people to join the stand your ground task force. Capitol news conference
Giant companies like Toyota will not locate in a state that has not passed a right-to-work law,Giant companies like Toyota will not locate in a state that has not passed a right-to-work law a radio interview
Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Sean Duffys Republican Majority.,Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Sean Duffys Republican Majority. a news release
Rhode Islands unemployment insurance system is the most expensive such system in the country.,Rhode Islands unemployment insurance system is the most expensive such system in the country. an interview on Rhode Island Public Radio
The United States is at historic record highs of individuals being apprehended on the border from countries with terrorist ties such as Pakistan or Afghanistan or Syria.,"The United States is at historic record highs of individuals being apprehended on the border from countries with terrorist ties such as Pakistan or Afghanistan or Syria. comments on CNN's ""State of the Union"""
"Says the estate tax, in many cases, forces family farmers and small businesses owners to sell their holdings.","Says the estate tax, in many cases, forces family farmers and small businesses owners to sell their holdings. a statement."
Wisconsins lawsuit rules are so anti-business that the states system is one of the most promiscuous in America.,Wisconsins lawsuit rules are so anti-business that the states system is one of the most promiscuous in America. a news release
"Says Joseph Stalin said if you want to bring America down you, have to undermine three things: our spiritual life, our patriotism and our morality.","Says Joseph Stalin said if you want to bring America down you, have to undermine three things: our spiritual life, our patriotism and our morality. a GOP debate on CBS"
Bryce Reeves chaired a group bankrolled by a New York billionaire who fired hundreds of Virginia workers and sent their jobs to China.,Bryce Reeves chaired a group bankrolled by a New York billionaire who fired hundreds of Virginia workers and sent their jobs to China. a TV ad.
"In 2011, Alabama and Massachusetts passed legislation allowing non-citizens who are legal residents to vote in state and local elections.","In 2011, Alabama and Massachusetts passed legislation allowing non-citizens who are legal residents to vote in state and local elections. a House Judiciary Committee hearing"
The Red Sox waited 87 long years to win the World Series.,The Red Sox waited 87 long years to win the World Series. a debate in St. Petersburg
"The largest tax increase that we have ever had in our state is yours it is the business margins tax that you signed, governor.","The largest tax increase that we have ever had in our state is yours it is the business margins tax that you signed, governor. in a Republican gubernatorial debate"
We are giving almost $2 billion of taxpayer money to the junk food and fast food industries every year to make the (childhood obesity) epidemic worse.,We are giving almost $2 billion of taxpayer money to the junk food and fast food industries every year to make the (childhood obesity) epidemic worse. a news release
A bill by Earl Blumenauer would mandate GPS tracking devices on all our vehicles.,A bill by Earl Blumenauer would mandate GPS tracking devices on all our vehicles. a statement on campaign website
There is a precedent for not nominating someone to the U.S. Supreme Court in the middle of a presidential election.,There is a precedent for not nominating someone to the U.S. Supreme Court in the middle of a presidential election. an interview
A picture shows former President Bill Clinton naked with another woman.,A picture shows former President Bill Clinton naked with another woman. a post on their website
"There is no disagreement that we need action by our government, a recovery plan that will help to jump-start the economy.","There is no disagreement that we need action by our government, a recovery plan that will help to jump-start the economy. a news conference"
"Says it probably costs more than $300,000 to run for a seat on the Pedernales Electric Cooperative board of directors.","Says it probably costs more than $300,000 to run for a seat on the Pedernales Electric Cooperative board of directors. a Texas Senate committee hearing."
Wind power is the most undependable form of renewable energy.,"Wind power is the most undependable form of renewable energy. an appearance on ""10 News Conference."""
"McCain ""still thinks it's okay when women don't earn equal pay for equal work.""","McCain ""still thinks it's okay when women don't earn equal pay for equal work."" a speech at the Democratic National Convention."
"On the new dollar coins, ""'In God We Trust' is gone!""","On the new dollar coins, ""'In God We Trust' is gone!"" a message circulated to many people."
"Says Rick Perrys Pay to Play politics led him to send $899 million to an offshore call center in Bermuda, driving down enrollment in childrens health insurance","Says Rick Perrys Pay to Play politics led him to send $899 million to an offshore call center in Bermuda, driving down enrollment in childrens health insurance news release"
Gov. McDonnells proposed budget is cutting public education.,Gov. McDonnells proposed budget is cutting public education. a speech.
A [bank] surveillance camera capturing a criminals face and other identifiable traits would certainly discourage robbery attempts and serve as a deterrent to robbers.,A [bank] surveillance camera capturing a criminals face and other identifiable traits would certainly discourage robbery attempts and serve as a deterrent to robbers. a news release
"In the 2012 election, there were more votes cast than registered voters in St. Lucie County, and Palm Beach County had 141 percent turnout.","In the 2012 election, there were more votes cast than registered voters in St. Lucie County, and Palm Beach County had 141 percent turnout. a viral image"
Im not a conspiracy theorist and I never allow conspiracy theorists on my program.,"Im not a conspiracy theorist and I never allow conspiracy theorists on my program. a segment on RT's ""CrossTalk"""
Theres been no conclusive or specific report to say Russia was trying to muddy the election.,"Theres been no conclusive or specific report to say Russia was trying to muddy the election. comments on ""Meet the Press"""
Says Christopher Little has a history of working against environmental protection by defending the worst types of corporate polluters,Says Christopher Little has a history of working against environmental protection by defending the worst types of corporate polluters a press release from the Rhode Island Democratic Party
Says Gov. Scott Walker dropped out or was kicked out of college short of a degree not long after he was kicked out of student elections at Marquette University.,Says Gov. Scott Walker dropped out or was kicked out of college short of a degree not long after he was kicked out of student elections at Marquette University. a web posting
Wisconsins projected state budget shortfall is now as low as $1.5 billion,Wisconsins projected state budget shortfall is now as low as $1.5 billion a statutorially required report on the state budget deficit
"Says Ohio Rep. Marcy Kaptur actually lives in a fancy condo in the Washington, D.C. suburbs.","Says Ohio Rep. Marcy Kaptur actually lives in a fancy condo in the Washington, D.C. suburbs. a campaign commercial"
"U.S. Rep. Jim Langevin didn't want a border fence to block illegal immigration ""because he is afraid that someone will get hurt trying to go around the fence.""","U.S. Rep. Jim Langevin didn't want a border fence to block illegal immigration ""because he is afraid that someone will get hurt trying to go around the fence."" a posting on his website"
Says Mitt Romney supports cap and trade.,Says Mitt Romney supports cap and trade. a video ad airing in Michigan
Says there is an upcoming vote to preserve benefits of Texas homestead exemption for seniors and the disabled.,Says there is an upcoming vote to preserve benefits of Texas homestead exemption for seniors and the disabled. a chain email forwarded by an Austin American-Statesman reader.
The government is trying to now close the Lincoln Memorial for any kind of large gatherings.,The government is trying to now close the Lincoln Memorial for any kind of large gatherings. comments on his radio program
Says One of the states largest governments made charging this tax one of their top priorities just this year.,Says One of the states largest governments made charging this tax one of their top priorities just this year. a state voters' pamphlet argument
The immigration bill has a specific provision that says that Secretary Napolitano does not have to build any fence if she chooses not to.,The immigration bill has a specific provision that says that Secretary Napolitano does not have to build any fence if she chooses not to. an interview on CBS’ “Face the Nation”
On redistricting.,On redistricting. an interview.
"The Trans-Pacific Partnership was designed for China to come in, as they always do, through the back door and totally take advantage of everyone.","The Trans-Pacific Partnership was designed for China to come in, as they always do, through the back door and totally take advantage of everyone. the fourth GOP primary debate."
"Says the stimulus bill sent tax credits overseas, such as half a billion to an electric car company that created hundreds of jobs in Finland.","Says the stimulus bill sent tax credits overseas, such as half a billion to an electric car company that created hundreds of jobs in Finland. a TV ad"
Says Larry Taylor gave in-state tuition to illegal immigrants.,Says Larry Taylor gave in-state tuition to illegal immigrants. whylarrywhy.com
"After the attack on a U.S. diplomatic mission in Benghazi,Libya,the ambassadors body was dragged through the street.","After the attack on a U.S. diplomatic mission in Benghazi,Libya,the ambassadors body was dragged through the street. a broadcast of ABC's ""This Week"""
Six thousand people have sought addiction treatment through expanded Medicaid.,Six thousand people have sought addiction treatment through expanded Medicaid. her State of the State speech in Nashua
The problem with raising tax rates on the wealthiest Americans is that more than half of them are small business owners.,The problem with raising tax rates on the wealthiest Americans is that more than half of them are small business owners. a news conference
About 78 to 81 House Democrats are members of the Communist Party. ... Its called the Congressional Progressive Caucus.,"About 78 to 81 House Democrats are members of the Communist Party. ... Its called the Congressional Progressive Caucus. a town hall meeting in Jensen Beach, Fla."
Bill McCollum backed Jim Greers effort to hide financial irregularities.,Bill McCollum backed Jim Greers effort to hide financial irregularities. a TV ad.
Creflo Dollar needed a $65 million Gulfstream G650 to carry thousands of pounds of food and other supplies -- as well as the Word of God -- worldwide.,Creflo Dollar needed a $65 million Gulfstream G650 to carry thousands of pounds of food and other supplies -- as well as the Word of God -- worldwide. interviews
Fox News is banned in Canada because it violatesa law thatprevents news channels from lying to their viewers.,Fox News is banned in Canada because it violatesa law thatprevents news channels from lying to their viewers. posts on Facebook
Says under President Barack Obama theres been the lowest discretionary spending weve had in decades in the United States.,Says under President Barack Obama theres been the lowest discretionary spending weve had in decades in the United States. a roundtable discussion on NBC’s “Meet The Press”
"In one year, (President Obama) provided $90 billion in breaks to the green energy world into solar and wind, to Solyndra and Fisker and Tesla and Ener1.","In one year, (President Obama) provided $90 billion in breaks to the green energy world into solar and wind, to Solyndra and Fisker and Tesla and Ener1. the first presidential debate in Denver"
Youve been tremendously deceived by people who say the Earth is not flat.,Youve been tremendously deceived by people who say the Earth is not flat. in a Jan. 25 tweet
Hedge fund managers pay less in taxes than nurses and truck drivers.,"Hedge fund managers pay less in taxes than nurses and truck drivers. an appearance in Mason City, Iowa"
Wisconsin law says all recall petition signers must sign in the presence of another person.,Wisconsin law says all recall petition signers must sign in the presence of another person. a tweet
"In early voting in Miami-Dade County, there is a trickle of two or three people a day at a very high cost to keep those public libraries and polls open.","In early voting in Miami-Dade County, there is a trickle of two or three people a day at a very high cost to keep those public libraries and polls open. a Senate Rules Committee meeting"
Jules Bailey was instrumental in creating the Business Energy Tax Credit that let companies like Wal-Mart profit by $11 million while costing the Oregon general fund $33 million.,Jules Bailey was instrumental in creating the Business Energy Tax Credit that let companies like Wal-Mart profit by $11 million while costing the Oregon general fund $33 million. a campaign email
"The big Wall Street banks, the big corporations give many times more political donations to Democrats than Republicans.","The big Wall Street banks, the big corporations give many times more political donations to Democrats than Republicans. an interview"
David Perdue has never voted in a Republican primary until his name was on the ballot.,David Perdue has never voted in a Republican primary until his name was on the ballot. Friends of Jack Kingston flyer
Says in Texas its legal to shoot someone whos committing a public nuisance under the cover of dark.,Says in Texas its legal to shoot someone whos committing a public nuisance under the cover of dark. a blog post
Says Oregon state employees received a catch-up pay raise in 1981 -- just two years after they agreed not to take a raise in exchange for a retirement benefit.,Says Oregon state employees received a catch-up pay raise in 1981 -- just two years after they agreed not to take a raise in exchange for a retirement benefit. a press briefing
"All of Texas is conservative, except a little bit of Austin.","All of Texas is conservative, except a little bit of Austin. while interviewing Donald Trump in Austin"
Says the word Dhimmitude is on page 107 of the health care law and means Muslims are specifically exempted from the government mandate to purchase insurance.,Says the word Dhimmitude is on page 107 of the health care law and means Muslims are specifically exempted from the government mandate to purchase insurance. a chain email
"Scientists have shown us (that) the greater possibilities, the real science movement, has been with adult stem cell research. It has not been with embryonic.","Scientists have shown us (that) the greater possibilities, the real science movement, has been with adult stem cell research. It has not been with embryonic. a news conference with reporters"
Elorza wants to teach our public school children about the non-existence of God.,Elorza wants to teach our public school children about the non-existence of God. in a mailer
On implementing a sales tax.,On implementing a sales tax. a television ad
"A few weeks ago, (the) education committee in Congress is deciding whats going to be in your local salad bar.","A few weeks ago, (the) education committee in Congress is deciding whats going to be in your local salad bar. a podcast."
"A proposed regional transportation tax will last a minimum of 10 years, and has been approved to last longer.","A proposed regional transportation tax will last a minimum of 10 years, and has been approved to last longer."
Warren Buffett called (Jeff) Greenes scheme financial weapons of mass destruction.,Warren Buffett called (Jeff) Greenes scheme financial weapons of mass destruction. a television ad
"Its not true that since hes been the president, executions in Iran have increased by four times.","Its not true that since hes been the president, executions in Iran have increased by four times. ABC's ""This Week"""
Over half the people on disability are either anxious or their back hurts.,Over half the people on disability are either anxious or their back hurts. a speech in New Hampshire
One of every two Wisconsin residents are on some kind of government handout.,One of every two Wisconsin residents are on some kind of government handout. a speech at the state GOP convention
"A new ruling by the EPA would force dairy farmers to comply with the Spill Prevention, Control and Countermeasure Program when dealing with spilt milk -- the same regulations oil and natural gas producers must follow.","A new ruling by the EPA would force dairy farmers to comply with the Spill Prevention, Control and Countermeasure Program when dealing with spilt milk -- the same regulations oil and natural gas producers must follow. a newsletter."
"In the U.S. Constitution, theres a little section in there that talks about life, liberty and the pursuit of happiness.","In the U.S. Constitution, theres a little section in there that talks about life, liberty and the pursuit of happiness. in a speech announcing his presidential run"
"Your tax dollars are not being used to sue you, the people.","Your tax dollars are not being used to sue you, the people. a public hearing about redistricting"
"Fluoride in the water, that was originally done by the Nazis!","Fluoride in the water, that was originally done by the Nazis! an interview with Salon.com"
